id,district_id,name
9402212009,940221,Oriluk
9402212010,940221,Pagarugom
9402212011,940221,Towoluk
9402212012,940221,Tenolok
9402212013,940221,Jiogobak
9402212014,940221,Tirigoi
9402212015,940221,Mondogoneri
9402212016,940221,Tenomanggen
9402212017,940221,Andiron
9402212018,940221,Ambitmbit
9402212019,940221,Aulakme
9402222001,940222,Nioga
9402222002,940222,Yonggi
9402222003,940222,Wonggi
9402222004,940222,Wambagalo
9402222005,940222,Jigonikme
9402222006,940222,Muruwi
9402222007,940222,Wutime
9402222008,940222,Gibaga
9402222009,940222,Papak
9402222010,940222,Wanduri
9402222011,940222,Walom
9402232001,940223,Gubume
9402232002,940223,Milineri
9402232003,940223,Melela
9402232004,940223,Kenendaga
9402232005,940223,Apelome
9402232006,940223,Kumigi
9402232007,940223,Noba-Noba
9402232008,940223,Nogi
9402232009,940223,Gubuneri
9402232010,940223,Liguni
9402232011,940223,Mondu
9402232012,940223,Jinggi
9402232013,940223,Ginilume
9402232014,940223,Wunggani
9402232015,940223,Menggegenikime
9402232016,940223,Tinggirege
9402232017,940223,Timoramo
9402242001,940224,Guna
9402242002,940224,Mandura
9402242003,940224,Lugubago
9402242004,940224,Andugir
9402242005,940224,Muara Miguni
9402242006,940224,Abili
9402242007,940224,Pereya
9402242008,940224,Ginimanggen
9402242009,940224,Laworege
9402242010,940224,Wumbiri
9402252001,940225,Dagai
9402252002,940225,Dagai 2
9402252003,940225,Deide
9402252004,940225,Faride
9402252005,940225,Soi
9402252006,940225,Mbomban
9402252007,940225,Yeihneri
9402252008,940225,Mandara Lani
9402252009,940225,Debite
9402252010,940225,Gueri
9402262001,940226,Kiyage
9402262002,940226,Wanggiba
9402262003,940226,Amuringgik
9402262004,940226,Tenggabanggwi
9402262005,940226,Tumbiwolu
9402262006,940226,Kelandu
9402262007,940226,Ambo
9402262008,940226,Atoli
9403011001,940301,Enarotali
9403011006,940301,Timida
9403012002,940301,Madi
9403012003,940301,Aikai
9403012004,940301,Ipakiye
9403012005,940301,Papato
9403012007,940301,Kopo
9403012008,940301,Wage
9403012009,940301,Kagupago
9403012010,940301,Oyaigo
9403012011,940301,Kogekotu
9403012012,940301,Awabutu
9403012013,940301,Geko
9403012014,940301,Mugimeketago
9403012015,940301,Tuamakida
9403012016,940301,Geibu
9403012017,940301,Pudotadi
9403012018,940301,Kogekotu
9403012019,940301,Iyaitaka
9403012020,940301,Ugibutu
9403012021,940301,Wouyebutu
9403012022,940301,Amougibutu
9403012023,940301,Dapaiba
9403012024,940301,Yukekebo
9403012025,940301,Agumaida
9403012026,940301,Yagiyo Butu
9403021001,940302,Obano
9403022002,940302,Kegouda
9403022003,940302,Totiyo
9403022004,940302,Beko
9403022005,940302,Tipakotu
9403022006,940302,Epo Obano
9403022007,940302,Towauwo
9403022008,940302,Wiyogei
9403022009,940302,Ekinauwo
9403022010,940302,Kigodide
9403022011,940302,Putakogopa
9403022012,940302,Waukotopa
9403022013,940302,Digiugii
9403032001,940303,Toyaimoti
9403032002,940303,Agapo
9403032003,940303,Abatadi
9403032005,940303,Baguwo
9403032006,940303,Makidini
9403032007,940303,Tagiya
9403032008,940303,Emai
9403032009,940303,Dinubutu
9403032013,940303,Duwadide
9403042001,940304,Bogobaida
9403042002,940304,Nawipauwo
9403042003,940304,Madou
9403042004,940304,Jibudide II
9403042005,940304,Yumauwo
9403042006,940304,Kagoudide
9403042007,940304,Eyapouda
9403042008,940304,Miyokepi
9403042009,940304,Obaya Dimi
9403051001,940305,Bibida
9403052002,940305,Ugidimi
9403052003,940305,Odiyai
9403052004,940305,Tuwaktu
9403052005,940305,Kugaisiga
9403052006,940305,Kolaitaga
9403052007,940305,Dama-dama
9403062001,940306,Duma
9403062002,940306,Bomosiga
9403062003,940306,Japesigaiwaka
9403062004,940306,Waitapa
9403062005,940306,Duma II
9403072001,940307,Todia
9403072002,940307,Dadou
9403072003,940307,Bua
9403072004,940307,Kepi
9403072005,940307,Wageme
9403072006,940307,Bugubutu
9403072007,940307,Dogomouto
9403072008,940307,Giwo
9403072009,940307,Nomokepota
9403072010,940307,Eguai
9403072011,940307,Degatadi
9403072012,940307,Uwoyupi
9403072013,940307,Wegekebo
9403072014,940307,Yinotadi
9403082001,940308,Kebo II
9403082002,940308,Togowa
9403082003,940308,Ibumaida
9403082004,940308,Kagupagu
9403082005,940308,Ayaigo
9403082006,940308,Geibu
9403082007,940308,Yokadagi
9403082008,940308,Bunaida
9403082009,940308,Kedege
9403082010,940308,Uwaiye
9403082011,940308,Dawawa
9403082012,940308,Mugime Ketago
9403082013,940308,Tuwamakida
9403092001,940309,Wotai
9403092002,940309,Keniapa
9403092003,940309,Memiyaibutu
9403092004,940309,Dimiya
9403092005,940309,Udaugi
9403102001,940310,Pasir Putih
9403102002,940310,Geida
9403102003,940310,Widimeida
9403102004,940310,Makidimi
9403102005,940310,Iteuwo
9403102006,940310,Ogeida
9403102007,940310,Teguogi Pugaida
9403102008,940310,Dabamomaida
9403102009,940310,Baguwo
9403102010,940310,Keneugi
9403102011,940310,Debamomaida
9403102012,940310,Tegougi Pugaida
9403111006,940311,Badawo
9403112001,940311,Uwamani
9403112002,940311,Muyadebe
9403112003,940311,Woubutu
9403112004,940311,Kugitadi
9403112005,940311,Kobouyagapa
9403112007,940311,Geko
9403112008,940311,Kinou
9403112009,940311,Toko
9403112010,940311,Yagiyo Butu
9403112011,940311,Obaidagi
9403122001,940312,Dei
9403122002,940312,Obaiyoweta
9403122003,940312,Bubugiwo
9403122004,940312,Yimouto
9403122005,940312,Tamugauwo
9403122006,940312,Dagouto
9403122007,940312,Kopabutu
9403122008,940312,Boutai
9403122009,940312,Buka Duwata
9403132001,940313,Pugo
9403132002,940313,Waidide
9403132003,940313,Kopaidagi
9403132004,940313,Uwibutu
9403132005,940313,Tipago
9403132006,940313,Boba
9403132007,940313,Iyaidagi
9403132008,940313,Iyaitadi
9403132009,940313,Waiepo
9403142001,940314,Muyetadi
9403142002,940314,Mogeya
9403142003,940314,Epabutu
9403142004,940314,Tiga Damuto
9403142005,940314,Bebiyai
9403142006,940314,Idaiyo
9403142007,940314,Tinou
9403142008,940314,Damuto
9403142009,940314,Obaiyodimi
9403142010,940314,Amopa
9403152001,940315,Okaitadi
9403152002,940315,Kito
9403152003,940315,Geiketago
9403152004,940315,Kadiyai
9403152005,940315,Uwodege
9403152006,940315,Digiyo Tuwataida
9403152007,940315,Itoka
9403162001,940316,Ukauwo
9403162002,940316,Waipa
9403162003,940316,Ukago
9403162004,940316,Totiyo
9403162005,940316,Biyadide
9403162006,940316,Pekege
9403172001,940317,Panibagata
9403172002,940317,Pugaida
9403172003,940317,Aweubutu
9403172004,940317,Ipuwa
9403172005,940317,Munaiyepa
9403172006,940317,Kebo I
9403172007,940317,Payogei
9403172008,940317,Detauwo
9403172009,940317,Yaibu
9403172010,940317,Woyouto
9403182001,940318,Youtadi
9403182002,940318,Uwagi
9403182003,940318,Ipouwa
9403182004,940318,Munaiyepa
9403182005,940318,Dokoneida
9403182006,940318,Namutadi
9403192001,940319,Nomouwodide
9403192002,940319,Pikokebo
9403192003,940319,Baya Biru
9403192004,940319,Jigitopa Timur
9403192005,940319,Maatadi
9403192006,940319,Pupekebo
9403202001,940320,Uwebutu
9403202002,940320,Epouto
9403202003,940320,Tugumo
9403202004,940320,Tugu Kagomoma
9403202005,940320,Deiyamo
9403202006,940320,Miyamo
9403212001,940321,Dogomo
9403212002,940321,Bomong Bugopa
9403212003,940321,Dangipa
9403212004,940321,Ondegapa
9403212005,940321,Sogomo
9403222001,940322,Deta
9403222002,940322,Tuguwai
9403222003,940322,Tuguwai Moma
9403222004,940322,Bumaida
9403222005,940322,Debaiye
9403222007,940322,Komopa
9403232001,940323,Obaipugaida
9403232002,940323,Eyagitaida
9403232003,940323,Momageida
9403232004,940323,Ekauwiya
9403232005,940323,DebaKebouda
9403232006,940323,Kaidoutadi
9403232007,940323,Pogeidimi
9403232008,940323,Okonobaida
9403232009,940323,Gakokotu
9403232010,940323,Kegama
9403242001,940324,Yabomaida
9403242002,940324,Akoubaida
9403242003,940324,Dauwagu
9403242004,940324,Ganeyetaka
9403242005,940324,Yabomaida II
9403242006,940324,Bodatadi
9403242007,940324,Ibouwagu
9404011001,940401,Koperapoka
9404011002,940401,Kwamki
9404011003,940401,Timika Jaya
9404011007,940401,Sempan
9404011008,940401,Pasar Sentral
9404011009,940401,Wanagon
9404011010,940401,Kebun Sirih
9404011011,940401,Otomona
9404011012,940401,Perintis
9404011013,940401,Dingo Narama
9404011014,940401,Timika Indah
9404012004,940401,Nayaro
9404012005,940401,Minabua
9404012006,940401,Hangaitji
9404022001,940402,Kiliarma
9404022002,940402,Amungun
9404022003,940402,Aramsolki
9404022004,940402,Fakafuku
9404022005,940402,Masasimamo
9404022006,940402,Emogoma
9404022007,940402,Emkoma Halama
9404022008,940402,Hinat Untung
9404031001,940403,Wania
9404032002,940403,Kaugapa
9404032003,940403,Poumako
9404032004,940403,Tipuka
9404032005,940403,Muare
9404032006,940403,Hiripau
9404042001,940404,Kokonao
9404042002,940404,Migiwia
9404042003,940404,Kiura
9404042004,940404,Mimika
9404042005,940404,Aparuka
9404042006,940404,Atapo
9404042007,940404,Apuri
9404052001,940405,Sempan Timur
9404052002,940405,Wenin
9404052003,940405,Noema
9404052004,940405,Wapu
9404052005,940405,Sumapro
9404052006,940405,Wacakam
9404052007,940405,Waituku
9404052008,940405,Bulumen
9404052009,940405,Kanmapiri
9404052010,940405,Jaitak
9404062001,940406,Jila
9404062002,940406,Diloa
9404062003,940406,Noemun
9404062004,940406,Pasir Putih
9404062005,940406,Jengkon
9404062006,940406,Pilik Ogom
9404062007,940406,Bunaraugin
9404062008,940406,Umpliga
9404062009,940406,Amua Ogom
9404062010,940406,Pusuwe
9404062011,940406,Wandud
9404062012,940406,Diloa Dua
9404072001,940407,Ayuka
9404072002,940407,Amamapare
9404072003,940407,Ohotya
9404072004,940407,Omawita
9404072005,940407,Fanamo
9404082001,940408,Atuka
9404082002,940408,Tiwaka
9404082003,940408,Keakwa
9404082004,940408,Aikawapuka
9404082005,940408,Kamoro
9404091001,940409,Kuala Kencana
9404091002,940409,Karang Senang
9404092003,940409,Utikini Baru
9404092004,940409,Bhintuka
9404092005,940409,Tioka Kencana
9404092006,940409,Mimika Gunung
9404092007,940409,Karya Kencana
9404092008,940409,Utikini Dua
9404092009,940409,Utikini Tiga
9404092010,940409,Jimbi
9404101001,940410,Tembagapura
9404102002,940410,Waa
9404102003,940410,Arwanop
9404102004,940410,"T""Singa"
9404102005,940410,Jagamin
9404102006,940410,Banigogom
9404102007,940410,Opitawak
9404102008,940410,Doliningokngin
9404102009,940410,Banti Dua
9404102010,940410,Aingogin
9404102011,940410,Baluni
9404102012,940410,Noselanop
9404102013,940410,Meningimponogama
9404102014,940410,Jongkogama
9404112001,940411,Potowai Buru
9404112002,940411,Yapkoka
9404112003,940411,Aindua
9404112004,940411,Tapomai
9404112005,940411,Umar
9404122001,940412,Kapiraya
9404122002,940412,Uta
9404122003,940412,Mupuruka
9404122004,940412,Wumuka
9404122005,940412,Akar
9404122006,940412,Mapar
9404122007,940412,Kipia
9404122008,940412,Pronggo
9404122009,940412,Wakia
9404131001,940413,Harapan
9404132002,940413,Meekurima
9404132003,940413,Landun Mekar
9404132004,940413,Olaroa
9404132005,940413,Bintang Lima
9404132006,940413,Damai
9404132007,940413,Walani
9404132008,940413,Amole
9404132009,940413,Lamopi
9404132010,940413,Tunas Matoa
9404142001,940414,Hoya
9404142002,940414,Mamontoga
9404142003,940414,Jinonin
9404142004,940414,Kulama Ogom
9404142005,940414,Puti
9404142006,940414,Jawa
9404152001,940415,Limau Asri Timur
9404152002,940415,Wangirja
9404152003,940415,Iwaka
9404152004,940415,Naena Muktipura
9404152005,940415,Mulia Kencana
9404152006,940415,Pigapu
9404152007,940415,Limau Asri Barat
9404161002,940416,Kamoro Jaya
9404161003,940416,Wonosari Jaya
9404161005,940416,Inauga
9404162001,940416,Kadun Jaya
9404162004,940416,Nawaripi
9404162006,940416,Mawokau Jaya
9404162007,940416,Mandiri Jaya
9404172001,940417,Amar
9404172002,940417,Kawar
9404172003,940417,Manuare
9404172004,940417,Ipiri
9404172005,940417,Paripi
9404172006,940417,Yaraya
9404182001,940418,Enggin
9404182002,940418,Alama
9404182003,940418,Senawak
9404182004,940418,Unimogom
9404182005,940418,Bemoki
9404182006,940418,Tagaralma
9404182007,940418,Geselema
9404182008,940418,Wuarem
9404182009,940418,Jenggelo
9404182010,940418,Purua
9404182011,940418,Kilmit
9405012001,940501,Kago
9405012002,940501,Kimak
9405012003,940501,Wuloni
9405012004,940501,Nipuralome
9405012005,940501,Tagaloa
9405012006,940501,Jenggerpaga
9405012007,940501,kibogolome
9405012008,940501,Ilambet
9405012009,940501,Kalebut
9405022001,940502,Wangbe
9405022002,940502,Jindak
9405022003,940502,Pungki
9405022004,940502,Wonalbe
9405022005,940502,Ulipia
9405022006,940502,Marilaukin
9405022007,940502,Ailpailin
9405022008,940502,Wungbet
9405022009,940502,Nagaljagama
9405022010,940502,Mongkoihol
9405022011,940502,Nangi
9405032001,940503,Yulukoma
9405032002,940503,Milawak
9405032003,940503,Tinggilbet
9405032004,940503,Ogamki
9405032005,940503,Dengkibuma
9405032006,940503,Dambet
9405032007,940503,Ondugi
9405032008,940503,Ambobera
9405042001,940504,Doufo
9405042002,940504,Iratoi
9405042003,940504,Lani
9405042004,940504,Wahuka
9405042005,940504,Sibita
9405042006,940504,Rawa
9405042007,940504,Jirei
9405052001,940505,Pogoma
9405052002,940505,Gagama
9405052003,940505,Wiha
9405052004,940505,Wakme
9405052005,940505,Ugutmu
9405052006,940505,Yugume
9405052007,940505,Kolamagi
9405052008,940505,Guwamu
9405052009,940505,Kumasingga
9405062001,940506,Yauria
9405062002,940506,Gigobak
9405062003,940506,Kalibuk
9405062004,940506,Kelemame
9405062005,940506,Gulabut
9405062006,940506,Kolaribanak
9405062007,940506,Mogulu
9405062008,940506,Gigobak II
9405062009,940506,Pasir Putih
9405062010,940506,Gingga Baru
9405062011,940506,Tenonggame
9405072001,940507,Agandugume
9405072002,940507,Gut'yenggenak
9405072003,940507,Dugunale
9405072004,940507,Ogobak'pelenak
9405072005,940507,Dolinggu
9405072006,940507,Ayume
9405072007,940507,Terowi
9405082001,940508,Gome
9405082002,940508,Misimaga
9405082003,940508,Upaga
9405082004,940508,Agiyome
9405082005,940508,Yenggernok
9405082006,940508,Wako
9405082007,940508,Tegelobak
9405082008,940508,Ninggabuma
9405082009,940508,Kelanungin
9405082010,940508,Yonggolawi
9405092001,940509,Tayai
9405092002,940509,Kordesi
9405092003,940509,Faisau
9405092004,940509,Fokri
9405092005,940509,Foisa
9405092006,940509,Duaita
9405092007,940509,Dervos
9405102001,940510,Babe
9405102002,940510,Jambul
9405102003,940510,Nungai
9405102004,940510,Mugulip
9405102005,940510,Kelmabet
9405102006,940510,Jenggeren
9405112001,940511,Puluk
9405112002,940511,Kelandiruma
9405112003,940511,Pupet
9405112004,940511,Pilokoma
9405112005,940511,Gimurik
9405112006,940511,Wandibet
9405112007,940511,Meningimte
9405112008,940511,Bungok
9405122001,940512,Erong Berong
9405122002,940512,Hikinat
9405122003,940512,Daung
9405122004,940512,Kombet
9405122005,940512,Onop
9405122006,940512,Kulamagom
9405122007,940512,Ogamanin
9405132001,940513,Aguit
9405132002,940513,Kembru
9405132003,940513,Molu
9405132004,940513,Belaba
9405132005,940513,Makuma
9405132006,940513,Tinoti
9405132007,940513,Nilime
9405142001,940514,Golu
9405142002,940514,Bina
9405142003,940514,Lumakluk
9405142004,940514,Wogot
9405142005,940514,Kabogoluk
9405142006,940514,Ogomegat
9405142007,940514,Mamaput
9405152001,940515,Kilunggame
9405152002,940515,Bakcini
9405152003,940515,Timobut
9405152004,940515,Tagalame I
9405152005,940515,Wonelupaga
9405152006,940515,Komapaga
9405152007,940515,Timobut Egewak
9405162001,940516,Nigilome
9405162002,940516,Weni
9405162003,940516,Amuleme
9405162004,940516,Jigunggi
9405162005,940516,Kumikomo
9405162006,940516,Rumagi
9405162007,940516,Gelegi
9405162008,940516,Wombru
9405162009,940516,Kondokwe
9405162010,940516,Tinibolu
9405162011,940516,Winanggwi
9405172001,940517,Pamebut
9405172002,940517,Agenggen
9405172003,940517,Yugumuak
9405172004,940517,Wilewak
9405172005,940517,Lambera
9405172006,940517,Wobulo
9405172007,940517,Mugalolo
9405172008,940517,Manggame
9405172009,940517,Jerusalem
9405172010,940517,Wiyabubu
9405182001,940518,Mayuberi
9405182002,940518,Maki
9405182003,940518,Paluga
9405182004,940518,Ayali
9405182005,940518,Toegi
9405182006,940518,Amungi
9405182007,940518,Olenki
9405182008,940518,Mundiba
9405182009,940518,Akonobak
9405192001,940519,Bubet
9405192002,940519,Bologobak
9405192003,940519,Ko'eao
9405192004,940519,Ogongki
9405192005,940519,Mabuga
9405192006,940519,Kabuki
9405192007,940519,Oknanim
9405192008,940519,Kalemogom
9405202001,940520,Eromaga
9405202002,940520,Pinggil/Eronggobak
9405202003,940520,Gilini
9405202004,940520,Pinapa
9405202005,940520,Kunga
9405202006,940520,Ondugura
9405202007,940520,Manggume
9405202008,940520,Kuleme
9405202009,940520,Ninggibome
9405202010,940520,Awilkinop
9405202011,940520,Domaoa
9405202012,940520,Pungtrama
9405202013,940520,Balamagalama
9405202014,940520,Aminggaru
9405212001,940521,Tuput
9405212002,940521,Wenggen'ambut
9405212003,940521,Wamiru
9405212004,940521,Piluwolu
9405212005,940521,Tenawi
9405212006,940521,Wanombut
9405212007,940521,Pumbanak
9405222001,940522,Jiwot
9405222002,940522,Gunaluk
9405222003,940522,Kugiame
9405222004,940522,Wuyunggame
9405222005,940522,Deogi
9405222006,940522,Jugumi
9405232001,940523,Amungkalpia
9405232002,940523,Bela
9405232003,940523,Ompliga
9405232004,940523,Alama
9405232005,940523,Tagalarama
9405232006,940523,Bemoki
9405242001,940524,Mundidok
9405242002,940524,Yaiki Maiki
9405242003,940524,Tobenggi
9405242004,940524,Towenggi II
9405242005,940524,Welenggaru
9405252001,940525,Erelmakawia
9405252002,940525,Kalpamonora
9405252003,940525,Bomogin
9405252004,940525,Mamoldema
9405252005,940525,Wamagun
9405252006,940525,Amungkonin
9405252007,940525,Ipmangkop
9405252008,940525,Tamagun
9405252009,940525,Ai Arama
9406012001,940601,Ikebo
9406012002,940601,Mauwa
9406012003,940601,Ekemanida
9406012004,940601,Bukapa
9406012005,940601,Kimupugi
9406012006,940601,Dikiyouwo
9406012007,940601,Idakotu
9406012008,940601,Putapa
9406022001,940602,Bobomani
9406022002,940602,Abaimaida
9406022003,940602,Bonakunu
9406022004,940602,Dawaikunu
9406022005,940602,Magone
9406022006,940602,Diyoudimi
9406022007,940602,Obaikagopa
9406032001,940603,Apogomakida
9406032002,940603,Deneiode
9406032003,940603,Yegiyepa
9406032004,940603,Ideduwa
9406032005,940603,Kegata
9406032006,940603,Egipa
9406032007,940603,Ukagu
9406032008,940603,Tibaugi
9406042001,940604,Idakebo
9406042002,940604,Pugatadi I
9406042003,940604,Pugatadi II
9406042004,940604,Ikrar
9406042005,940604,Obayo
9406042006,940604,Kuyakago
9406042007,940604,Mogou
9406042008,940604,Yametadi
9406042009,940604,Duntek
9406042010,940604,Ekimani
9406052001,940605,Unito
9406052002,940605,Sukikai
9406052003,940605,Iyaro
9406052004,940605,Wigoumakida
9406062001,940606,Abouyaga
9406062002,940606,Maikotu
9406062003,940606,Taubaikebo
9406062004,940606,Yegoukotu
9406072001,940607,Puweta I
9406072002,940607,Pouwouda
9406072003,940607,Puweta II
9406072004,940607,Botumoma
9406072005,940607,Obaibega
9406072006,940607,Digikebo
9406072007,940607,Bogiyateugi
9406072008,940607,Matadi
9406072009,940607,Tuwaida
9406072010,940607,Yepo
9406072011,940607,Ugikagouda
9406072012,940607,Ugikebo
9406082001,940608,Ugapuga
9406082002,940608,Deiyapa
9406082003,940608,Boduda
9406082004,940608,Yotapuga
9406082005,940608,Bokaibutu
9406082006,940608,Bunauwo
9406082007,940608,Nuwa
9406092001,940609,Piyakunu
9406092002,940609,Diyeugi
9406092003,940609,Putaapa
9406092004,940609,Atou
9406092005,940609,Modio
9406092006,940609,Upibega
9406092007,940609,Timepa
9406092008,940609,Gabaikunu
9406092009,940609,Adauwo
9406092010,940609,Megaikebo
9406102001,940610,Dogimani
9406102002,940610,Kigamani
9406102003,940610,Idadagi
9406102004,940610,Denemani
9406102005,940610,Makidimi
9406102006,940610,Egebutu
9406102007,940610,Motito
9406102008,940610,Bobobutu
9406102009,940610,Pona
9407012001,940701,Emondi
9407012002,940701,Mindau
9407012003,940701,Sambili
9407012004,940701,Yoparu
9407012005,940701,Yokatapa
9407012006,940701,Bilogai
9407012007,940701,Puyagia
9407012008,940701,Jalae
9407012009,940701,Mamba
9407012010,940701,Titigi
9407012011,940701,Eknemba
9407012012,940701,Wandoga
9407012013,940701,Pesiga
9407012014,940701,Mblusiga
9407012015,940701,Ndugusiga
9407012016,940701,Kumbalagupa
9407012017,940701,Buwisiga
9407022001,940702,Mapa
9407022002,940702,Bilai
9407022003,940702,Maya
9407022004,940702,Degesiga
9407022005,940702,Pogapa
9407022006,940702,Bamba
9407022007,940702,Zombandoga
9407022008,940702,Kobae
9407022009,940702,Selemama
9407022010,940702,Kendetapa
9407022011,940702,Hiyabu
9407022012,940702,Ogoeapa
9407022013,940702,Bonogo
9407022014,940702,Agapa
9407022015,940702,Engganengga
9407022016,940702,Waiagepa
9407022017,940702,Hugitapa
9407022018,940702,Bubisiga
9407022019,940702,Nggagemba
9407022020,940702,Sanepa
9407022021,940702,Mbomogo
9407032001,940703,Sabisa
9407032002,940703,Dubandoga
9407032003,940703,Debasiga I
9407032004,940703,Debasiga II
9407032005,940703,Isandoga
9407032006,940703,Mogalo
9407032007,940703,Jae
9407032008,940703,Mbugulo
9407032009,940703,Hulagupa
9407042001,940704,Danggatadi
9407042002,940704,Mbiandoga
9407042003,940704,Bugalaga
9407042004,940704,Yagaito
9407042005,940704,Kalawa
9407042006,940704,Yanei
9407042007,940704,Maniuwo
9407042008,940704,Tunggapo
9407042009,940704,Pagamba
9407042010,940704,Maolagi
9407042011,940704,Aneya
9407042012,940704,Kigitadi
9407042013,940704,Ndabatadi
9407042014,940704,Moyomataga
9407042015,940704,Pitadi
9407042016,940704,Ular Merah
9407052001,940705,Agisiga
9407052002,940705,Tausiga
9407052003,940705,Unabundoga
9407052004,940705,Mbamogo
9407052005,940705,Jenetapa Janasiga
9407052006,940705,Soali
9407052007,940705,Tambage
9407052008,940705,Nabia
9407052009,940705,Danggoa
9407052010,940705,Kombogosiga
9407062001,940706,Wabui
9407062002,940706,Balaimai
9407062003,940706,Janamba
9407062004,940706,Kulapa
9407062005,940706,Pugisiga
9407062006,940706,Hitadipa
9407062007,940706,Soanggama
9407062008,940706,Danggomba
9407062009,940706,Sakumba
9407072001,940707,Ugimba
9407072002,940707,Bunaopa
9407072003,940707,Pigabu
9407072004,940707,Teteopa
9407072005,940707,Dukendopa
9407072006,940707,Nggamagae
9407082001,940708,Tomosiga
9407082002,940708,Bigasiga
9407082003,940708,Dapiaga
9407082004,940708,Pewesiga
9407082005,940708,Hegenagai
9407082006,940708,Gaimigi
9407082007,940708,Jawasiga
9407082008,940708,Duginggobo
9407082009,940708,Sugulubagala
9408012001,940801,Waghete I
9408012002,940801,Ugiya
9408012003,940801,Yaba
9408012004,940801,Waghete II
9408012005,940801,Bomau I
9408012006,940801,Okomakebo
9408012007,940801,Bamou II
9408012008,940801,Atouda
9408012009,940801,Oneibo
9408012010,940801,Yaba II
9408012011,940801,Mugouda
9408012012,940801,Bomou III
9408012013,940801,Okomotadi
9408012014,940801,Buwoudimi
9408012015,940801,Ibodiyo
9408012016,940801,Ikiyawo
9408012017,940801,Motano
9408012018,940801,Amago
9408012019,940801,Idege
9408012020,940801,Peku
9408022001,940802,Damabagata
9408022002,940802,Kokobaya
9408022003,940802,Watiyai
9408022004,940802,Edagotadi
9408022005,940802,Dakebo
9408022006,940802,Bagou
9408022007,940802,Dagokebo
9408022008,940802,Ipoke
9408022009,940802,Waitakotu
9408022010,940802,Pekepa
9408022011,940802,Bagumoma
9408022012,940802,Udaugida
9408022013,940802,Bagou II
9408022014,940802,Idayodagi
9408032001,940803,Kopai I
9408032002,940803,Kopai II
9408032003,940803,Woge
9408032004,940803,Yewadide
9408032005,940803,Mudetadi
9408032006,940803,Diita
9408042001,940804,Gakokebo
9408042002,940804,Demago
9408042003,940804,Widuwakiya
9408042004,940804,Onago
9408042005,940804,Wagomani
9408042006,940804,Digibagata
9408042007,940804,Piyekedimi
9408042008,940804,Ayatei
9408042009,940804,Tenedagi
9408042010,940804,Diyai
9408042011,940804,Jinidaba
9408042012,940804,Widimei
9408042013,940804,Yagu
9408042014,940804,Obai
9408042015,940804,Yipai
9408042016,940804,Diyai II
9408042017,940804,Meyepa
9408042018,940804,Kogemani
9408042019,940804,Digikotu
9408042020,940804,Onago II
9408042021,940804,Maatadi
9408042022,940804,Epanai
9408052001,940805,Komauto/Kapiraya
9408052002,940805,Mogodagi
9408052003,940805,Yamouwitina
9408052004,940805,Idego
9408052005,940805,Uwe Onagei
9501011001,950101,Wamena Kota
9501011006,950101,Sinapuk
9501011007,950101,Sinakma
9501012002,950101,Honelama
9501012003,950101,Hulekama
9501012004,950101,Batu Merah
9501012005,950101,Autakma
9501012008,950101,Honelama Dua
9501012009,950101,Honaima
9501012010,950101,Lanitipo
9501012011,950101,Wamaroma
9501022001,950102,Jiwika
9501022002,950102,Mulima
9501022003,950102,Waga-Waga
9501022004,950102,Abusa
9501022005,950102,Eragama
9501022006,950102,Kumima
9501022007,950102,Menagaima
9501022008,950102,Iyantik
9501022009,950102,Umpagalo
9501022010,950102,Hopama
9501022011,950102,Obya
9501022012,950102,Utkolo Satu
9501032001,950103,Kimbin
9501032002,950103,Walak
9501032003,950103,Araboda
9501032004,950103,Logotpaga
9501032005,950103,Wawanca
9501032006,950103,Miligatnem
9501032007,950103,Loki
9501032008,950103,Tikawo
9501032009,950103,Kombagwe
9501032010,950103,Wanggonoma
9501042001,950104,Hubikosi
9501042002,950104,Kosimeage
9501042003,950104,Kosihilapok
9501042004,950104,Meagama
9501042005,950104,Pipukmo
9501042006,950104,Isakusa
9501042007,950104,Pelima
9501042008,950104,Kikhumo
9501042009,950104,Jibilabaga
9501042010,950104,Ikilumo
9501042011,950104,Sunili
9501052001,950105,Bolakme
9501052002,950105,Munak
9501052003,950105,Tenonggame
9501052004,950105,Bandua
9501052005,950105,Lani Timur
9501052006,950105,Nunggarugum
9501052007,950105,Poitmos
9501052008,950105,Kugitero
9501052009,950105,Wenamela
9501052010,950105,Bimu
9501052011,950105,Tekani
9501052012,950105,Owagambak
9501062001,950106,Walelagama
9501062002,950106,Pugima
9501062003,950106,Itlay Halitopo
9501062004,950106,Kubulakma
9501062005,950106,Kulaken
9501062006,950106,Wamusage
9501072001,950107,Temia
9501072002,950107,Anegera
9501072003,950107,Elabukama
9501072004,950107,Siapma
9501072005,950107,Hamuhi
9501072006,950107,Kosihave
9501072007,950107,Mulupalek
9501072008,950107,Pumasili
9501072009,950107,Abulukmo
9501072010,950107,Yumugima
9501082001,950108,Wolo
9501082002,950108,Kukurima
9501082003,950108,Pirambot
9501082004,950108,Tegabaga
9501082005,950108,Wollo Timur
9501082006,950108,Alugi
9501082007,950108,Wunan
9501082008,950108,Wodloma
9501092001,950109,Sinata
9501092002,950109,Asolokobal
9501092003,950109,Hesatom
9501092004,950109,Asotapo
9501092005,950109,Wiaima
9501092006,950109,Ninabua
9501092007,950109,Helaluwa
9501092008,950109,Mulinekama
